t_start,t_end,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),date_start,date_end
14,20,1.7194713218384883,0.07682031327836163,1.572182867957474,1.5950942087566773,1.6670521487138197,1.718327431092528,1.7706435673805707,1.8477503860866875,1.8732602484859353,2020-03-16,2020-03-22
15,21,1.784136510856933,0.07326570519090768,1.6434089234992546,1.6653597014663346,1.734188134588994,1.783133723836135,1.8329917652953873,1.9063339438617368,1.930562732716256,2020-03-17,2020-03-23
16,22,1.84819888584954,0.06945956757540302,1.7145497454208771,1.7354512777960744,1.8008869191642767,1.8473288085836668,1.8945623893142458,1.963914424829114,1.9867925153980508,2020-03-18,2020-03-24
17,23,1.7564076290201511,0.06264898537120098,1.6357479056960327,1.654645180097866,1.7137553455620913,1.7556628134366659,1.7982479931766995,1.8607107254035833,1.8813000098618942,2020-03-19,2020-03-25
18,24,1.8737703475936804,0.06025639217419514,1.7575158781754183,1.7757711855896303,1.8327836411709881,1.8731244822104727,1.9140529958146997,1.9739726243748157,1.9936951687961249,2020-03-20,2020-03-26
19,25,1.9271775676534955,0.056486574882726105,1.8180423164591044,1.8352161591855645,1.8887831127138752,1.926625712148273,1.9649704421235206,2.0210214116036136,2.0394489341671047,2020-03-21,2020-03-27
20,26,1.8521671467459913,0.05084458595799339,1.7538420992502572,1.7693362375061024,1.8176241174013354,1.8517019157958354,1.8862030242216534,1.9365850053957845,1.9531360382249798,2020-03-22,2020-03-28
21,27,1.7435924358292636,0.04555396291644879,1.6554408689589428,1.6693455370375354,1.7126543415659765,1.743195730052261,1.774098077321709,1.8191925372971756,1.8339984295017908,2020-03-23,2020-03-29
22,28,1.8218005575172453,0.04343780895650156,1.7376491909290097,1.7509453588995898,1.7923170632220589,1.8214553350101732,1.850907720433964,1.8938333435836543,1.9079137810802875,2020-03-24,2020-03-30
23,29,1.7836609996398396,0.03990382934524593,1.7062998803289435,1.71853647221078,1.7565865346602392,1.7833634340596167,1.8104110841329546,1.8498005517605187,1.8627131489359627,2020-03-25,2020-03-31
24,30,1.7847748777531094,0.0370943654751463,1.7128042079440724,1.7242015124167378,1.7596170041506942,1.7845178973090539,1.8096526128520118,1.8462248276830564,1.8582059382860288,2020-03-26,2020-04-01
25,31,1.6778821918825089,0.0334574216810162,1.6129410128192725,1.6232315169611888,1.6551959261904456,1.6776598137975083,1.700326039461022,1.733291419343593,1.744087120935665,2020-03-27,2020-04-02
26,32,1.5752797919223347,0.030406500935166742,1.5162419765202146,1.5256014343441726,1.5546656759114628,1.5750841579174857,1.595680643867944,1.6256254753836206,1.635429374025372,2020-03-28,2020-04-03
27,33,1.4763210082432512,0.027894863812647632,1.422148994631351,1.4307396350925643,1.457411670516193,1.4761453222060694,1.4950388274646491,1.5225016628457273,1.531491426629101,2020-03-29,2020-04-04
28,34,1.420297350239632,0.026171982862599016,1.3694595107513772,1.377524187813483,1.4025580849602755,1.4201365954272396,1.4378613737375194,1.4636188622681177,1.4720487421656723,2020-03-30,2020-04-05
29,35,1.3326033136778306,0.02439095029218468,1.2852221649912383,1.2927391730797142,1.3160717604776595,1.3324545055421368,1.3489726483713878,1.3729750526419968,1.3808301231625213,2020-03-31,2020-04-06
30,36,1.2727327070509264,0.023110056099247767,1.2278365823769604,1.2349601030195188,1.2570699061729291,1.2725928336761387,1.288243029351679,1.3109824321363113,1.318423717280936,2020-04-01,2020-04-07
31,37,1.2271172189460795,0.022139889271429496,1.1841034060882216,1.190928846243709,1.2121124006875443,1.226984070774976,1.241976889883121,1.263759772399064,1.2708876987806612,2020-04-02,2020-04-08
32,38,1.1926743677074805,0.02138659726482889,1.1511218112899695,1.1577159144859965,1.178180495529392,1.1925465379497833,1.2070288902533108,1.2280688600695857,1.2349533671572506,2020-04-03,2020-04-09
33,39,1.1283206193486666,0.02044743687830825,1.0885964921028295,1.0948995547399827,1.114462533863109,1.1281971055382367,1.1420440601193835,1.162163001017192,1.1687466624926832,2020-04-04,2020-04-10
34,40,1.1481779993257095,0.020392928183970774,1.1085527529318413,1.1148417928341288,1.1343581613217488,1.1480572678290664,1.1618662256268915,1.1819260321191438,1.18848935013563,2020-04-05,2020-04-11
35,41,1.1835002402967367,0.020450822374576693,1.1437531213977918,1.150063732715262,1.1696429141324118,1.1833824460002866,1.1972291566050157,1.2173385550833766,1.2239167719542057,2020-04-06,2020-04-12
36,42,1.1870187548497724,0.020139221281902216,1.1478712259225459,1.1540880718195101,1.173373688612588,1.1869048613068212,1.2005396634867584,1.2203379392337232,1.2268135290462416,2020-04-07,2020-04-13
37,43,1.1770561471251677,0.01969709840707812,1.1387636819003197,1.1448457738634759,1.16371144683861,1.1769462771902874,1.190281076004031,1.2096412968280212,1.2159729919308981,2020-04-08,2020-04-14
38,44,1.1782855148078812,0.01937613203940779,1.140611678184236,1.146596783678729,1.1651592653758602,1.1781793072514275,1.1912959852377027,1.2103365296508535,1.2165629181645037,2020-04-09,2020-04-15
39,45,1.1682577217608408,0.01897162343871161,1.131366681314496,1.1372283079961478,1.1554061956737087,1.1681550284184425,1.180997299743771,1.199637431920786,1.205732358068839,2020-04-10,2020-04-16
40,46,1.2384154786658237,0.019221620777754453,1.2010251605790994,1.2069692438356698,1.2253970563701537,1.2383160329260328,1.2513254930766755,1.2702009319811778,1.2763709369805292,2020-04-11,2020-04-17
41,47,1.2200775757090987,0.018662515705390632,1.1837708424076836,1.1895436147837495,1.207438571086706,1.2199824220156172,1.2326128512793182,1.2509361145466882,1.25692505801448,2020-04-12,2020-04-18
42,48,1.1790467201557302,0.01794485651790575,1.1441348418481776,1.1496861425483078,1.1668939869891606,1.1789556823567906,1.1911002110882893,1.2087178359806021,1.2144759572619719,2020-04-13,2020-04-19
43,49,1.1413947998230305,0.01735171644446158,1.1076365900275598,1.1130045162653859,1.1296438111931635,1.1413068729170264,1.1530499374679948,1.1700850100583688,1.175652689523996,2020-04-14,2020-04-20
44,50,1.1036488688753299,0.01683832106469898,1.0708903609513034,1.0760991148493761,1.0922453995689354,1.1035632362214047,1.1149589882133415,1.131490723678888,1.136894018687068,2020-04-15,2020-04-21
45,51,1.0642792798287648,0.016381283672033255,1.0324120313991594,1.0374785703592215,1.053184938086045,1.0641952346311845,1.075282002131806,1.0913666751239683,1.096624148763985,2020-04-16,2020-04-22
46,52,1.0356715507409144,0.016072867857638132,1.0044062272420058,1.0093766032593239,1.0247857216542933,1.0355884055283373,1.0464667414888844,1.062250114123124,1.0674093801965845,2020-04-17,2020-04-23
47,53,0.949809585131095,0.01535550363548351,0.9199491687244373,0.924693949252591,0.9394078442094957,0.9497268359698704,0.9601211195016219,0.9752074859730101,0.9801402566521449,2020-04-18,2020-04-24
48,54,0.9175768446469376,0.015177448042812253,0.88806808238284,0.8927557007112088,0.9072947095647685,0.9174931636650588,0.9277677574076364,0.9426834320897381,0.947561157394446,2020-04-19,2020-04-25
49,55,0.8780705187265252,0.014999346701624644,0.8489157677008358,0.8535453109255733,0.8679075986598624,0.8779851130915071,0.8881403364326478,0.9028870530121693,0.9077106211517842,2020-04-20,2020-04-26
50,56,0.8672716116750225,0.015108711255997786,0.8379091633673709,0.8425705281835536,0.8570336825253898,0.8671838771264729,0.8774138996961154,0.8922719658078283,0.8971326462835291,2020-04-21,2020-04-27
