t_start,t_end,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),date_start,date_end
28,34,1.1827210762893923,0.054039905310510804,1.0791625083298702,1.0952590622929617,1.145837013668705,1.1818981294244184,1.2187080664182426,1.2729902639766533,1.2909562599957418,2020-04-08,2020-04-14
29,35,1.0768696002533995,0.05070780904252702,0.9797646383296768,0.9948420349533442,1.0422477484977415,1.076073792426247,1.1106239657178376,1.1616117664504828,1.1784969456587484,2020-04-09,2020-04-15
30,36,1.0771012869359804,0.05032963789337732,0.9807030144676963,0.9956748039999526,1.042740731881672,1.0763174719338768,1.1106074280343539,1.161201461259607,1.17795379247188,2020-04-10,2020-04-16
31,37,1.1102530032727744,0.05083499288509133,1.0128408031509861,1.0279808985451182,1.0755555729987398,1.10947724159049,1.1441047965426965,1.1951713273087097,1.2120736762273872,2020-04-11,2020-04-17
32,38,1.340782946746216,0.055340034679296456,1.2344978313146548,1.251073626153668,1.3030532826070782,1.3400216477644806,1.3776827315794493,1.4330891472876648,1.451394368369357,2020-04-12,2020-04-18
33,39,1.473458060820624,0.056256890177256075,1.3652448547865261,1.3821608152292897,1.4351332221356328,1.4727421566854315,1.5110024998310765,1.5671973361095057,1.5857396160889643,2020-04-13,2020-04-19
34,40,1.3460590996088457,0.05131802206838552,1.247343340732058,1.2627752995825134,1.311099341037312,1.345406995394481,1.3803080060668314,1.431567300562723,1.4484806449073135,2020-04-14,2020-04-20
35,41,1.2809129964612416,0.04827622498127014,1.1880282714727914,1.2025534471672148,1.2480290488632348,1.2803065546432582,1.3131358675396283,1.3613411867507677,1.3772440184441637,2020-04-15,2020-04-21
36,42,1.2524753060304423,0.04648371841228471,1.1630137396607743,1.1770096676262065,1.2208169592365279,1.2519002954601188,1.2835068385747195,1.3299023694842693,1.3452045531913814,2020-04-16,2020-04-22
37,43,1.2048796976797254,0.0445336350733084,1.1191647063312162,1.132576034430366,1.1745506519080657,1.2043310719476388,1.2346106909353938,1.279054784249373,1.293712430014178,2020-04-17,2020-04-23
38,44,1.1214931016319982,0.042148291763713215,1.0403943680609653,1.053077485961205,1.092784046200566,1.1209651359141122,1.1496266264930188,1.1917096674522774,1.2055921673001122,2020-04-18,2020-04-24
39,45,0.9466524025744972,0.03829745692223469,0.8730688392635817,0.8845517385101678,0.9205473874932549,0.9461360029376086,0.9721944981457428,1.0105145656413899,1.0231705617434412,2020-04-19,2020-04-25
40,46,0.7844142075674364,0.03508006981274836,0.7171563008103056,0.7276181972131223,0.760476674540156,0.7838913267860602,0.8077817609795316,0.8429938282221604,0.8546435275645595,2020-04-20,2020-04-26
41,47,0.7733760613345141,0.03571118846150646,0.7049581118502916,0.7155886879338041,0.7489990204717519,0.7728264676832278,0.7971540054042792,0.8330381671882825,0.8449172220305702,2020-04-21,2020-04-27
42,48,0.7636878236676746,0.036490415706016216,0.6938334080824551,0.7046739031303805,0.7387689023267966,0.7631067091971278,0.7879732905041537,0.824683999653971,0.8368445695428534,2020-04-22,2020-04-28
43,49,0.7551696574492943,0.03724977217167985,0.6839170133020634,0.694961463492081,0.7297224179330285,0.754557280581493,0.7799493666771323,0.8174667484987608,0.8299022817742591,2020-04-23,2020-04-29
44,50,0.7628674124788996,0.038432705015094736,0.6893910139421431,0.700770987822852,0.7366051977698638,0.7622221057380647,0.7884262029592598,0.8271650635034278,0.840010918313545,2020-04-24,2020-04-30
45,51,0.883160543839541,0.04239306270401044,0.8020155295787352,0.8146060682027857,0.8542091851812542,0.8824823258258627,0.9113725988600131,0.9540285077271695,0.9681597028627063,2020-04-25,2020-05-01
