t_start,t_end,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),date_start,date_end
143,149,1.0189890744737093,0.25474726861842734,0.5824403001340172,0.6391581413798888,0.8376124149462322,0.9978405640801951,1.1773457761813073,1.4709826798302152,1.5756257956332722,2020-08-13,2020-08-19
144,150,0.8909618200520596,0.23811956252366742,0.4870971178231674,0.5386460842568752,0.7209521661971995,0.8698405900080328,1.0379862426237594,1.3153504229692565,1.414745286265765,2020-08-14,2020-08-20
145,151,0.8529135132534492,0.23655564658241893,0.45414052443657826,0.5045034797040263,0.6837555403992412,0.8311464425529388,0.9983866201562572,1.2756023164501216,1.3752630112924291,2020-08-15,2020-08-21
146,152,1.302102571760264,0.2987228170751268,0.783950807321463,0.8526683129731005,1.090153350847365,1.2793312899066145,1.4892594957148946,1.8292327772325483,1.9495737792193495,2020-08-16,2020-08-22
147,153,1.5806724440509345,0.3226534115335651,1.0127666605252694,1.0899420613302744,1.3527732899126332,1.5587736944151265,1.7847229314792072,2.146117470072591,2.2729604036430575,2020-08-17,2020-08-23
148,154,1.4179586603847594,0.28943959952525367,0.9085128690928723,0.9777438652755296,1.2135193532272337,1.3983141592013812,1.6010042729616099,1.925197003557304,2.03898277672098,2020-08-18,2020-08-24
149,155,1.0866999917237756,0.24299350526428212,0.6637845866175904,0.7201914891112366,0.9144660553556762,1.0686429729816098,1.2392730405544017,1.5148184742724211,1.6121658165339714,2020-08-19,2020-08-25
150,156,1.0718939884916439,0.23968278229406934,0.6547406951942459,0.7103790683909418,0.9020066944700709,1.0540829919082113,1.2223882694274262,1.4941794686618723,1.5902004788399215,2020-08-20,2020-08-26
151,157,1.5587631667831952,0.28945505339373767,1.043928156644552,1.1151056957675503,1.3550169353759691,1.5408834226522747,1.7430342229273987,2.0634208894172272,2.1751624054229257,2020-08-21,2020-08-27
152,158,1.4765712113684408,0.26958378674307454,0.9962363957655164,1.062834935515626,1.2869257350030647,1.460197667665814,1.6483816194484218,1.9461687094965767,2.0499158116260356,2020-08-22,2020-08-28
153,159,1.3419244041655845,0.24500075554272335,0.9053907603661974,0.9659162569249703,1.1695724776787795,1.327043944822981,1.4980676214497013,1.7686998539518706,1.86298637879882,2020-08-23,2020-08-29
154,160,1.177660142336778,0.22255684754114594,0.7825466120723689,0.8370067550005023,1.020905271434156,1.1636704382322482,1.319177443055552,1.5660424505184574,1.6522396176381482,2020-08-24,2020-08-30
155,161,1.2677497353598313,0.22769457411366645,0.8613744380142667,0.9178717378087011,1.1076639686986864,1.2541443837387378,1.4130153349711587,1.6640445236942134,1.7514112022760817,2020-08-25,2020-08-31
156,162,1.2590022342776288,0.22256225434668145,0.8611565962413462,0.916610777874924,1.1026107327758858,1.2459121917916638,1.4011345439446212,1.6460521910757633,1.7312077631666063,2020-08-26,2020-09-01
157,163,1.3920223571471708,0.22884706582141123,0.9801122030465154,1.0381708586465956,1.2316066578072142,1.3795018991045123,1.5387979391373803,1.7885882074855426,1.8750606797506943,2020-08-27,2020-09-02
158,164,1.091299177551563,0.1960031183857195,0.7414848448003024,0.7901186209154679,0.953494798167936,1.0795874740344764,1.2163461209353692,1.4324360474831745,1.5076426768537128,2020-08-28,2020-09-03
159,165,1.0007331349416022,0.1858314779179621,0.6702066863747073,0.7159029944360421,0.8699271156349825,0.989254256830173,1.119036001999172,1.3247257180395628,1.3964642861546148,2020-08-29,2020-09-04
160,166,0.978875494446101,0.18499008019998367,0.650455657180934,0.6957231307243639,0.8485802621924494,0.9672472003142274,1.0965052016372547,1.3017003148574373,1.3733477210579363,2020-08-30,2020-09-05
161,167,1.0296351051110728,0.191198439042565,0.6895627893962306,0.7365788432382632,0.8950513037604843,1.017824707855157,1.151354653215044,1.3629848521170453,1.4367952872296688,2020-08-31,2020-09-06
162,168,0.9270777041879091,0.18181489631811337,0.6055979359114374,0.6496157066286413,0.7988468764225446,0.9152195639154598,1.0423935144959031,1.244996901660545,1.3159130519753095,2020-09-01,2020-09-07
163,169,1.0904279602315505,0.19908399705105545,0.7357071657493931,0.7848892907258166,0.9503773291694787,1.0783363186473487,1.2173076334818345,1.43721939031716,1.513835228472447,2020-09-02,2020-09-08
164,170,1.0122802139077924,0.19130297879366331,0.6726528506684412,0.719465104179331,0.8775385778925553,1.0002550971917423,1.1339241061422698,1.3461216269525096,1.420214044309039,2020-09-03,2020-09-09
165,171,1.3352344667487417,0.21951119414870188,0.9401282875016274,0.9958184261350301,1.1813629648532675,1.323224783835099,1.4760223031970565,1.7156223168350713,1.7985671235765612,2020-09-04,2020-09-10
166,172,1.5065109396795662,0.22711506952194807,1.0946331550389299,1.153392213691694,1.3477487660095782,1.4951134767954728,1.6528551377865162,1.8985119822839724,1.9831407958053642,2020-09-05,2020-09-11
167,173,1.491147926270441,0.21522866415844782,1.0994547678587974,1.1556479541363514,1.340894326936611,1.4808056139383212,1.6301326670336216,1.8619302349494613,1.9415999912746442,2020-09-06,2020-09-12
168,174,1.3839691582504652,0.19770987975006643,1.0238680021320614,1.0755953101882794,1.245988199874846,1.374565873003112,1.5117043065449391,1.724421823304316,1.7974945158197158,2020-09-07,2020-09-13
169,175,1.4702050418623802,0.1964644126770238,1.1105770887133533,1.1626484162112138,1.3333594886783193,1.461463142392193,1.5975248501766228,1.807583807533554,1.8795011986408152,2020-09-08,2020-09-14
170,176,1.4016399511709472,0.18404434214193277,1.064323979410075,1.1132617497927881,1.2735089453467625,1.3935928313320647,1.5210021606365511,1.7174700318674943,1.7846770093244444,2020-09-09,2020-09-15
171,177,1.746753159428991,0.197780848674096,1.3807358868637818,1.4346522905258872,1.6095986939458218,1.7392941001421387,1.8757787714155403,2.0842992198187336,2.1551527482806314,2020-09-10,2020-09-16
172,178,1.3184568961604552,0.16107514641166165,1.0217859849324769,1.0651614865505084,1.206537470366583,1.3119032424161416,1.4232345336095829,1.5941091187412535,1.6523646149161546,2020-09-11,2020-09-17
173,179,1.208023360514468,0.14869739658358985,0.9342851795068436,0.9742766654110693,1.1046836469261079,1.201927740778038,1.3047204601898315,1.4625643782021114,1.5163957732369706,2020-09-12,2020-09-18
174,180,1.1009961571041875,0.1398266517789535,0.8441274404363324,0.8815306118176564,1.0037391895776706,1.0950825139548905,1.1918089671521783,1.3406353404066331,1.3914647264556101,2020-09-13,2020-09-19
175,181,1.3320723943713098,0.15279918296170522,1.04952153889157,1.0910916085323439,1.2260765942558343,1.3262345489928535,1.43170618459025,1.5929679372264904,1.647793698535453,2020-09-14,2020-09-20
