t_start,t_end,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),date_start,date_end
53,59,1.1263829443681785,0.032274715422991415,1.064006077523762,1.073826688585072,1.1044492191343578,1.1260746991229353,1.147980649603257,1.1799906559520752,1.1905115253700924,2020-05-15,2020-05-21
54,60,1.1246287249320361,0.03188592217439825,1.0629940897311703,1.0727000181010948,1.102960897932493,1.1243273918301264,1.1459680667688197,1.177585309450133,1.1879757939285378,2020-05-16,2020-05-22
55,61,1.1210568713937066,0.03134673935105467,1.0604527479212353,1.0699991700320635,1.0997575815594254,1.1207647147830193,1.1420376792522082,1.1731111483890722,1.1833212804099258,2020-05-17,2020-05-23
56,62,1.1781189780776593,0.031725393604370725,1.1167514423465275,1.1264255423263225,1.1565681347493082,1.1778342141574756,1.1993593978385346,1.230783771964783,1.2411047888770081,2020-05-18,2020-05-24
57,63,1.233453801414016,0.03190085267648417,1.1717143614935177,1.1814547923513308,1.2117897262521602,1.2331787947479154,1.2548180890756289,1.2863908853716344,1.2967560683518695,2020-05-19,2020-05-25
58,64,1.1332006145004758,0.029872832543741457,1.0754003457739139,1.0845159342995574,1.1129111714429059,1.1329381280662663,1.1532039186629102,1.1827806619699353,1.1924925589083695,2020-05-20,2020-05-26
59,65,1.0426849576086503,0.028232278079005906,0.9880782637814761,0.9966856270101837,1.023506234122911,1.042430158086211,1.061585922023642,1.0895534348293416,1.0987396427147198,2020-05-21,2020-05-27
60,66,0.9933737369906553,0.02745635304707023,0.9402826160297942,0.9486475868724814,0.9747194099555493,0.9931207884921096,1.011752322972068,1.0389627198415967,1.0479023295515537,2020-05-22,2020-05-28
61,67,0.9382520389679411,0.026741791009109644,0.8865646920957688,0.8947032645399898,0.9200791682574394,0.937997988911363,0.9561479681246396,0.9826674038714385,0.9913831165593721,2020-05-23,2020-05-29
62,68,0.883430546491391,0.026142033080558347,0.8329296931764509,0.8408749916336553,0.8656602801114511,0.8831726992380506,0.9009197323898349,0.926865644736424,0.9353967082870646,2020-05-24,2020-05-30
63,69,0.8393726592549452,0.0258176866379357,0.7895272137262589,0.797362575144388,0.8218176210375694,0.839107971274901,0.8566391603628759,0.8822856215020952,0.8907222867806228,2020-05-25,2020-05-31
64,70,0.8366750095606108,0.02623592138495708,0.7860371413076755,0.7939935065063244,0.8188328526225367,0.8364007957814892,0.8542182455516303,0.8802918844201849,0.8888711927610844,2020-05-26,2020-06-01
65,71,0.8776167005892838,0.02735880926263802,0.8248067452292254,0.8331055314185933,0.8590117786669639,0.8773324226037198,0.8959117304705982,0.9230975715655815,0.9320421644764352,2020-05-27,2020-06-02
66,72,0.8853847448221662,0.027845592099481998,0.8316425340985403,0.8400860763354401,0.8664474556197388,0.8850928447794044,0.9040038332927337,0.931679114834559,0.9407857787008579,2020-05-28,2020-06-03
67,73,0.9015690126940549,0.028410850911291054,0.8467375460528607,0.8553518217927708,0.8822469927414259,0.9012705962959979,0.9205657284550455,0.9488041331101026,0.9580963338533302,2020-05-29,2020-06-04
68,74,0.9300629577575725,0.029135686520845624,0.8738274029534122,0.8826634957061027,0.9102489253150787,0.9297587350388311,0.9495453564373949,0.9785001552273722,0.9880273637634752,2020-05-30,2020-06-05
69,75,1.0210877299946859,0.030731129362705455,0.961736572209799,0.9710707742600073,1.00019528165917,1.0207794471133211,1.0416441179769038,1.0721562703734568,1.0821908139391887,2020-05-31,2020-06-06
70,76,1.191426906377616,0.0331207578513772,1.1273878399718453,1.1374765571501293,1.168923158448593,1.1911200098477086,1.2135961041696655,1.246424110539087,1.2572100234459447,2020-06-01,2020-06-07
71,77,1.1206070477833245,0.03150707500120799,1.059697590679916,1.0692910080921556,1.099197964370946,1.1203117764954462,1.1416942539541837,1.172930287631149,1.183194490525819,2020-06-02,2020-06-08
72,78,1.0423633796177667,0.029916432415557283,0.9845456817344598,0.9936481778310852,1.0220320846020368,1.0420771872830072,1.062382694665251,1.0920548125041738,1.1018074680298764,2020-06-03,2020-06-09
73,79,1.022198209753031,0.02948376100635938,0.9652207417714326,0.9741900023915394,1.002160223847924,1.021914752237914,1.0419271969930743,1.0711733195081559,1.080786526502964,2020-06-04,2020-06-10
74,80,0.9396423006671731,0.028228817066947496,0.8851223996075045,0.8936971339058075,0.9204513078885991,0.9393596315850019,0.9585251547695547,0.9865516807504415,0.9957685685087445,2020-06-05,2020-06-11
75,81,0.8738127172225317,0.02738700064450982,0.8209527504898417,0.829258353662788,0.8551878238600833,0.8735266131514541,0.8921257280015903,0.9193430116088729,0.9282985696324014,2020-06-06,2020-06-12
76,82,0.8182340266435657,0.026874331428072256,0.766402246675556,0.7745371538473708,0.799950764889996,0.8179398225084563,0.8361965766491779,0.8629344609318138,0.8717377216742656,2020-06-07,2020-06-13
77,83,0.6345342964697717,0.024138822259621606,0.5880987445594297,0.5953583377774361,0.6180903712546141,0.6342282280419465,0.6506445795822555,0.6747542890104614,0.6827091782134835,2020-06-08,2020-06-14
78,84,0.6469411843826077,0.025316764901335265,0.5982661633446192,0.6058696111447386,0.6296900612915383,0.6466109738455335,0.6638323490176153,0.6891391434123925,0.6974927283616101,2020-06-09,2020-06-15
79,85,0.6642545764723498,0.02672023772629302,0.6129092301646716,0.6209231910515438,0.6460420921741823,0.6638963289835222,0.6820765403774204,0.7088079854742212,0.7176357720882426,2020-06-10,2020-06-16
80,86,0.7082145191907963,0.02858121194437928,0.6532967349422465,0.6618674334318958,0.6887329548520609,0.7078300750397021,0.7272770066391119,0.7558729884446025,0.7653170228834235,2020-06-11,2020-06-17
81,87,0.7307507980176571,0.029907639198335712,0.6733007257886785,0.6822627581345049,0.7103621835885462,0.7303428258132699,0.7506946884602796,0.780630478643558,0.7905192935647298,2020-06-12,2020-06-18
82,88,0.7258684621862412,0.030591708334476893,0.6671401519068475,0.6762931479618018,0.7050071189281379,0.7254387451877481,0.7462613789245293,0.7769095919501806,0.7870387639131078,2020-06-13,2020-06-19
83,89,0.7201108594852473,0.031279616907264836,0.6601008036802148,0.6694444085121176,0.6987734956998236,0.719658010247213,0.7409545820160852,0.7723220336912086,0.7826943587939443,2020-06-14,2020-06-20
84,90,0.7446050281270258,0.03268453311633576,0.6819140297984768,0.6916716684767914,0.7223067443459339,0.7441268521799862,0.7663820630430809,0.7991695038000289,0.8100133947499756,2020-06-15,2020-06-21
85,91,0.7088233000173154,0.03269558076219974,0.6461813122183977,0.6559148007964747,0.6865050358720922,0.7083206518899113,0.7305936413240662,0.7634463946169865,0.7743217188423412,2020-06-16,2020-06-22
86,92,0.7236593548822741,0.03396301635566184,0.658615412310265,0.6687159237563783,0.7004712720160786,0.7231281031775575,0.746268335966748,0.7804149524575567,0.7917222730131229,2020-06-17,2020-06-23
87,93,0.725909146928143,0.0349658132538866,0.6589863268324048,0.6693688148304967,0.7020290659010259,0.725347809530371,0.7491773323486377,0.7843642727298907,0.7960219075865445,2020-06-18,2020-06-24
88,94,0.7439988724235366,0.03634672338898979,0.6744570402701445,0.6852402051550941,0.7191714677776798,0.7434070716623576,0.7681811753561326,0.8047762485234532,0.8169037580133605,2020-06-19,2020-06-25
89,95,0.7332588679831544,0.0369880170223636,0.6625467361234367,0.6734980454108381,0.7079834508135323,0.7326370289675453,0.7578564422984276,0.7951408654903694,0.8075047459847204,2020-06-20,2020-06-26
90,96,0.7419262042909627,0.0381605662489183,0.6690089071108911,0.6802931656068244,0.7158431418129529,0.7412720510460195,0.7672962011149955,0.8057906471793126,0.8185608760505645,2020-06-21,2020-06-27
91,97,0.8007119693038196,0.04064999137046106,0.7230117251569252,0.7350423112844336,0.772931948265055,0.8000241775843783,0.8277422555571714,0.8687277760326352,0.8823207496869133,2020-06-22,2020-06-28
